practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,tutorial_games.thisRepN,tutorial_games.thisTrialN,tutorial_games.thisN,tutorial_games.thisIndex,tutorial_turns.thisRepN,tutorial_turns.thisTrialN,tutorial_turns.thisN,tutorial_turns.thisIndex,double_click_4.thisRepN,double_click_4.thisTrialN,double_click_4.thisN,double_click_4.thisIndex,new_games.thisRepN,new_games.thisTrialN,new_games.thisN,new_games.thisIndex,turns_4.thisRepN,turns_4.thisTrialN,turns_4.thisN,turns_4.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,nim_text.started,section_4_text.started,end_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,0.01699650000227848,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025555555555555557, -0.10777777777777778, -0.2011111111111111, -0.27, -0.32, -0.35333333333333333, -0.37, -0.38, -0.39222222222222225, -0.40555555555555556, -0.4077777777777778, -0.4077777777777778, -0.4077777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014444444444444444, 0.058888888888888886, 0.12222222222222222, 0.18, 0.2088888888888889, 0.23666666666666666, 0.2611111111111111, 0.2788888888888889, 0.29555555555555557, 0.3188888888888889, 0.33555555555555555, 0.3433333333333333, 0.3433333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029099999665049836, 0.05071370900259353, 0.09936920899781398, 0.14804433399694972, 0.19721679200301878, 0.2462794590028352, 0.294788500003051, 0.3432996249975986, 0.3924711669969838, 0.4415918340018834, 0.4917724589977297, 0.5426396670009126, 0.5934262090013362, 0.6436109589994885, 0.6959309590019984, 0.7456409590013209, 0.7948297499970067, 0.8435332500012009, 0.893302208998648, 0.9427862090014969, 0.9926050420035608, 1.0432764590004808, 1.0947579170024255, 1.1460090839973418]",1251.869146916004,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,0.02974312500009546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017777777777777778, -0.09888888888888889, -0.2222222222222222, -0.2733333333333333, -0.2866666666666667, -0.2911111111111111, -0.2922222222222222, -0.2922222222222222, -0.29333333333333333, -0.29333333333333333, -0.29333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023333333333333334, 0.12222222222222222, 0.2544444444444444, 0.3022222222222222, 0.3233333333333333, 0.3388888888888889, 0.35333333333333333, 0.37, 0.39, 0.4, 0.4033333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002956249954877421, 0.05004791599640157, 0.09879424999962794, 0.14780320799764013, 0.19713487500121119, 0.24660183300147764, 0.2958559999970021, 0.3447483749987441, 0.3946163750006235, 0.4436127500011935, 0.4929049579950515, 0.5411987080005929, 0.5899953749976703, 0.6393440409956384, 0.6889147909969324, 0.7384339579948573, 0.7878220409984351, 0.8379657909972593, 0.8881975409967708, 0.9378206249966752, 0.9874471660004929, 1.0373808329968597, 1.0884445830015466, 1.1382777499966323, 1.1887737079960061]",1261.4066100830023,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,0.030207208001229446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024444444444444446, -0.12555555555555556, -0.30333333333333334, -0.3522222222222222, -0.35777777777777775, -0.35888888888888887, -0.36, -0.36444444444444446, -0.3844444444444444, -0.41444444444444445, -0.4211111111111111, -0.4211111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.043333333333333335, 0.08222222222222222, 0.09444444444444444, 0.09777777777777778, 0.09777777777777778, 0.09888888888888889, 0.09888888888888889, 0.08222222222222222, 0.06111111111111111, 0.057777777777777775, 0.057777777777777775]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029549999453593045, 0.049936374998651445, 0.0987716659947182, 0.14773945799970534, 0.19718641600047704, 0.24703283299459144, 0.29649912499735365, 0.34598979099973803, 0.39517249999335036, 0.4443204579947633, 0.49336408299859613, 0.5421764159982558, 0.5911417079987586, 0.6400268329962273, 0.688417749996006, 0.737262707996706, 0.7863427079937537, 0.8350179999979446, 0.8843314159967122, 0.9337959159965976, 0.9835318749974249, 1.0337321249971865, 1.0834122499945806, 1.1333414159962558, 1.1826568329997826, 1.2317293329979293, 1.2819450829993002, 1.3321422079970944, 1.3827225409986568, 1.4329111249971902, 1.483612957999867]",1271.1066013330055,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,0.016982207998808008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013333333333333334, -0.056666666666666664, -0.14, -0.22444444444444445, -0.2822222222222222, -0.31555555555555553, -0.34, -0.37666666666666665, -0.3977777777777778, -0.4122222222222222, -0.4177777777777778, -0.4177777777777778, -0.41444444444444445, -0.4122222222222222, -0.4122222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008888888888888889, 0.035555555555555556, 0.09222222222222222, 0.16444444444444445, 0.22111111111111112, 0.2633333333333333, 0.3011111111111111, 0.33666666666666667, 0.35444444444444445, 0.3688888888888889, 0.3844444444444444, 0.39555555555555555, 0.3988888888888889, 0.4, 0.4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002929170004790649, 0.05175849999795901, 0.10103329199773725, 0.15034704199933913, 0.19958800000313204, 0.2479684170029941, 0.2967505839988007, 0.346187834002194, 0.396333249998861, 0.44594954200147185, 0.49484416699851863, 0.544999124998867, 0.5949266669995268, 0.6444123340043006, 0.6943322090010042, 0.743813291999686, 0.793564958999923, 0.8435167089992319, 0.8937450000012177, 0.9431776670026011, 0.9925416670012055, 1.0425309999991441]",1280.5211889160055,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,0.016978292005660478,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0077777777777777776, -0.034444444444444444, -0.06333333333333334, -0.08, -0.09555555555555556, -0.1111111111111111, -0.12777777777777777, -0.13777777777777778, -0.14333333333333334, -0.14333333333333334, -0.14333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01888888888888889, 0.06555555555555556, 0.14333333333333334, 0.22777777777777777, 0.28555555555555556, 0.3333333333333333, 0.37555555555555553, 0.4011111111111111, 0.41555555555555557, 0.42333333333333334, 0.42333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029275000269990414, 0.050462459003028926, 0.09916045900172321, 0.14741479200165486, 0.19588054199994076, 0.24506187500082888, 0.2949945000000298, 0.34492787499766564, 0.3952508750007837, 0.4444844589961576, 0.49302724999870406, 0.5434169590007514, 0.5939631669971277, 0.6438855840024189, 0.6934976249976899, 0.7440080840024166, 0.7940994590026094]",1293.4438744159997,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,0.016979666994302534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012222222222222223, -0.07111111111111111, -0.19777777777777777, -0.27444444444444444, -0.31666666666666665, -0.3411111111111111, -0.35888888888888887, -0.37222222222222223, -0.39555555555555555, -0.4166666666666667, -0.42333333333333334, -0.42333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.07333333333333333, 0.23, 0.33, 0.37333333333333335, 0.3877777777777778, 0.39666666666666667, 0.4011111111111111, 0.4011111111111111, 0.40444444444444444, 0.4088888888888889, 0.41]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029312499827938154, 0.05112529199686833, 0.10021516699634958, 0.14975220799533417, 0.19891054199979408, 0.24866533299791627, 0.29833483299444197, 0.34837174999847775, 0.39914358299574815, 0.44926179199683247, 0.4993259579932783, 0.5497670419936185, 0.600554957993154, 0.6509208749994286, 0.7010963329958031, 0.7511223749970668, 0.8013043329992797, 0.851655791993835, 0.903054541995516, 0.9531188329929137]",1305.8115298330013,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,0.029017499997280538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021111111111111112, -0.058888888888888886, -0.1322222222222222, -0.2388888888888889, -0.31666666666666665, -0.3466666666666667, -0.3711111111111111, -0.3877777777777778, -0.3988888888888889, -0.4033333333333333, -0.40444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.015555555555555555, 0.03666666666666667, 0.06111111111111111, 0.08, 0.08888888888888889, 0.1, 0.11, 0.11777777777777777, 0.12333333333333334, 0.12555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002981249999720603, 0.04980654099927051, 0.0983985409984598, 0.1479914160008775, 0.19772383300005458, 0.24728650000179186, 0.2969044580022455, 0.3470477079972625, 0.39782766599819297, 0.4490895830022055, 0.4999855830028537, 0.5498291659969254, 0.599434707997716, 0.6492942499971832, 0.6987060410028789, 0.7489892079975107, 0.7996690829968429, 0.8498632499977248, 0.8998332909977762]",1316.542699125006,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,0.032638582997606136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025555555555555557, -0.14444444444444443, -0.3333333333333333, -0.39222222222222225, -0.4111111111111111, -0.4211111111111111, -0.4288888888888889, -0.43333333333333335, -0.4311111111111111, -0.42333333333333334, -0.41888888888888887, -0.4177777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.0811111111111111, 0.19555555555555557, 0.24666666666666667, 0.2777777777777778, 0.29333333333333333, 0.29888888888888887, 0.30444444444444446, 0.32222222222222224, 0.3377777777777778, 0.3477777777777778, 0.3488888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00030049999622860923, 0.05013366699859034, 0.09913787499681348, 0.14820941699872492, 0.19672533399716485, 0.2458695839959546, 0.2946328749967506, 0.34396949999791104, 0.3933338749993709, 0.4438949169998523, 0.4948152500001015, 0.5452708340017125, 0.595467708997603, 0.6457864589974633, 0.6949005839996971, 0.7453765419995761, 0.7953422919963486, 0.8452994589970331, 0.8959204999991925, 0.9457759590004571, 0.9961091250006575, 1.0461537500013947]",1326.017023625005,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,0.017034750002494548,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005555555555555556, -0.06333333333333334, -0.2088888888888889, -0.31555555555555553, -0.36666666666666664, -0.39666666666666667, -0.4122222222222222, -0.4222222222222222, -0.42777777777777776, -0.4288888888888889, -0.4288888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035555555555555556, 0.13666666666666666, 0.22, 0.26222222222222225, 0.2777777777777778, 0.2833333333333333, 0.29333333333333333, 0.3055555555555556, 0.3088888888888889, 0.3088888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002956669995910488, 0.05070329199952539, 0.0992809169983957, 0.14764562499476597, 0.19610474999353755, 0.24489587499556364, 0.2940699169994332, 0.3439449999932549, 0.3938492499946733, 0.4433247089982615, 0.49332954199780943, 0.5430206249948242, 0.5926447919991915, 0.6429119169988553, 0.69296137499623, 0.7425064999988535, 0.7920710420003161, 0.8420231669952045, 0.8914908339938847]",1337.809366666006,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,0.03807875000347849,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028888888888888888, -0.08777777777777777, -0.19333333333333333, -0.26555555555555554, -0.3055555555555556, -0.33666666666666667, -0.3611111111111111, -0.3788888888888889, -0.39666666666666667, -0.40555555555555556, -0.4077777777777778, -0.4077777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028888888888888888, 0.057777777777777775, 0.09, 0.1288888888888889, 0.15777777777777777, 0.1711111111111111, 0.17666666666666667, 0.18666666666666668, 0.20555555555555555, 0.22555555555555556, 0.23666666666666666, 0.23777777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002994579990627244, 0.049580375001823995, 0.09808470799907809, 0.14738766600203235, 0.19683187500049826, 0.24652950000017881, 0.29606191600032616, 0.34586983299959684, 0.39551850000134436, 0.44497941600275226, 0.4939689160019043, 0.5428613330004737, 0.5914809999958379, 0.639868790996843, 0.688746457999514, 0.7385545409997576, 0.7874548749969108, 0.8366865829957533, 0.8854548750023241, 0.9869967499980703, 1.0368213749970892, 1.0865453750011511, 1.1370359159991494, 1.1866393329983111, 1.236273540998809, 1.2861213750002207, 1.335892082999635, 1.3858101660007378, 1.4361683749957592, 1.4857480409991695, 1.535317624999152, 1.5856226659961976, 1.6355041249989881]",1348.3617515830047,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,0.017095875002269167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01888888888888889, 0.04555555555555556, 0.06, 0.06333333333333334, 0.06444444444444444, 0.06777777777777778, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.06555555555555556, 0.06, 0.056666666666666664, 0.056666666666666664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.12666666666666668, 0.25, 0.3111111111111111, 0.3277777777777778, 0.3411111111111111, 0.35333333333333333, 0.35777777777777775, 0.35777777777777775, 0.35888888888888887, 0.36, 0.36, 0.36, 0.36444444444444446, 0.36444444444444446, 0.36444444444444446, 0.36444444444444446, 0.36444444444444446, 0.38222222222222224, 0.4, 0.4077777777777778, 0.4088888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002950409980257973, 0.05058504099724814, 0.09947229099634569, 0.14809904099820415, 0.1975607080021291, 0.24690666599781252, 0.29546383299748413, 0.3439955830035615, 0.39281366600334877, 0.4417535829998087, 0.49090099999739323, 0.5402350000003935, 0.5904232500033686, 0.6402147909975611, 0.689756749998196, 0.7392814159975387, 0.7893104160029907, 0.8397636250010692, 0.8901554159965599, 0.9406607080018148, 0.9916718329986907, 1.0409283330009202, 1.0913616659963736, 1.141724458000681, 1.191431500003091, 1.2413627080022707, 1.2912335000000894, 1.3407029160007369, 1.3903279160003876, 1.4405294579992187, 1.4909957080017193, 1.5405072909998125, 1.589725541001826, 1.6389607079981943, 1.6887073749967385, 1.738984875002643, 1.790015874998062, 1.8402520829986315, 1.891163291002158]",1360.8453213750036,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,0.01837974999943981,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.035555555555555556, -0.1288888888888889, -0.2222222222222222, -0.2611111111111111, -0.2922222222222222, -0.33555555555555555, -0.35888888888888887, -0.37333333333333335, -0.38555555555555554, -0.39555555555555555, -0.4022222222222222, -0.4033333333333333, -0.4033333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034444444444444444, 0.1111111111111111, 0.20666666666666667, 0.2722222222222222, 0.31777777777777777, 0.3466666666666667, 0.35555555555555557, 0.3655555555555556, 0.37444444444444447, 0.38222222222222224, 0.39111111111111113, 0.39666666666666667, 0.3977777777777778]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00040754099609330297, 0.05335183299757773, 0.10485141599929193, 0.1554567909988691, 0.20494024999788962, 0.2535706249982468, 0.3022528750007041, 0.3505920829993556, 0.3993496659968514, 0.4493360409978777, 0.4988054999994347, 0.5486424999980954, 0.5981201659960789, 0.6484202909996384, 0.6989882909983862, 0.7498191249978845, 0.80028829100047, 0.8501767499983544, 0.8998659159988165, 0.9501047500016284, 0.999799790995894, 1.0500347499983036, 1.1004248329991242, 1.1498545409995131, 1.1998672499976237, 1.250274250000075, 1.3010274580010446]",1373.2578033330064,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,0.01708583300205646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005555555555555556, -0.10111111111111111, -0.28444444444444444, -0.3988888888888889, -0.43444444444444447, -0.4444444444444444, -0.45111111111111113, -0.4533333333333333, -0.4477777777777778, -0.4222222222222222, -0.4066666666666667, -0.4066666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.08444444444444445, 0.2222222222222222, 0.28444444444444444, 0.3088888888888889, 0.33111111111111113, 0.35333333333333333, 0.3688888888888889, 0.37222222222222223, 0.37, 0.3655555555555556, 0.3655555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002953329967567697, 0.050978708000911865, 0.10012020800058963, 0.14923508299398236, 0.19780558299680706, 0.24659445799625246, 0.29573116699612, 0.3446645419971901, 0.393857625000237, 0.44380624999757856, 0.49489395799901104, 0.5447276669947314, 0.5950934579959721, 0.6450210830007563, 0.6953957500008983, 0.7452415000007022, 0.7951341250009136, 0.8449930829956429, 0.893805916995916, 0.9443730419952772, 0.9957270419981796, 1.0465066249962547]",1385.5460776660038,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
